,Pick,Years After Draft,variable,NHL Probability,Star Probability
2906,171,16,Estimate,,
2907,172,0,Estimate,-0.0007963892511143324,-4.884420888014563e-05
2908,172,1,Estimate,0.008470453550306914,0.0001963741498754282
2909,172,2,Estimate,0.023750165100329176,0.0007335398759207723
2910,172,3,Estimate,0.04502078149471568,0.0018154190155773757
2911,172,4,Estimate,0.06871164487720782,0.003949652182066485
2912,172,5,Estimate,0.08837318061038511,0.007059939181034509
2913,172,6,Estimate,0.10057024107026583,0.010013273943572844
2914,172,7,Estimate,0.10436065892798412,0.01136868646723541
2915,172,8,Estimate,0.10004244241983146,0.010576289395066003
2916,172,9,Estimate,0.08952807615722694,0.009038765562375007
2917,172,10,Estimate,0.07821918739286443,0.007498036820757704
2918,172,11,Estimate,0.06944499794038403,0.004794493637988649
2919,172,12,Estimate,0.06262566376507116,0.0026004546226338046
2920,172,13,Estimate,,
2921,172,14,Estimate,,
2922,172,15,Estimate,,
2923,172,16,Estimate,,
2924,173,0,Estimate,-0.0008092078634908514,-4.869973251559882e-05
2925,173,1,Estimate,0.008343744566390197,0.00019929033612267513
2926,173,2,Estimate,0.023408145789371938,0.0007304492141101392
2927,173,3,Estimate,0.04439030502324549,0.0017782690434676928
2928,173,4,Estimate,0.0677950818356008,0.00385003209597053
2929,173,5,Estimate,0.08723075193030676,0.0068878025265787885
2930,173,6,Estimate,0.09928008001411498,0.009775633210848194
2931,173,7,Estimate,0.10302492678615738,0.011112278238306928
2932,173,8,Estimate,0.09877742178011377,0.010360113974283373
2933,173,9,Estimate,0.08839184741022872,0.008872087000748593
2934,173,10,Estimate,0.07720100147043585,0.007363486853441152
2935,173,11,Estimate,0.06853260531500953,0.004696473685609111
2936,173,12,Estimate,0.06184509819779563,0.002566466291309865
2937,173,13,Estimate,,
2938,173,14,Estimate,,
2939,173,15,Estimate,,
2940,173,16,Estimate,,
2941,174,0,Estimate,-0.0008227270050202178,-4.857421356661337e-05
2942,174,1,Estimate,0.008215870349667273,0.00020257171212549637
2943,174,2,Estimate,0.02306438091921677,0.0007284221953714515
2944,174,3,Estimate,0.04375720339042084,0.0017425885639872124
2945,174,4,Estimate,0.06687391111121767,0.003751336071984186
2946,174,5,Estimate,0.08607910930213092,0.006715555539947711
2947,174,6,Estimate,0.09797639639594743,0.009537173607123615
2948,174,7,Estimate,0.10167681300587998,0.010854953613163854
2949,174,8,Estimate,0.09750409180657807,0.010144266401088948
2950,174,9,Estimate,0.0872503062669336,0.008707424119748485
2951,174,10,Estimate,0.0761767498763173,0.007231095098017052
2952,174,11,Estimate,0.0676101402406358,0.0045995274068347984
2953,174,12,Estimate,0.061049978896393006,0.002531721787676396
2954,174,13,Estimate,,
2955,174,14,Estimate,,
2956,174,15,Estimate,,
2957,174,16,Estimate,,
2958,175,0,Estimate,-0.0008369484220460395,-4.846458813626835e-05
2959,175,1,Estimate,0.008086803448815027,0.00020621783461848348
2960,175,2,Estimate,0.02271881789835529,0.0007274534832480367
2961,175,3,Estimate,0.04312134493527725,0.0017083728889953453
2962,175,4,Estimate,0.06594784110428516,0.0036535706078927163
2963,175,5,Estimate,0.0849178113460489,0.006543227112376458
2964,175,6,Estimate,0.0966587086633225,0.009297985409137672
2965,175,7,Estimate,0.10031587292062284,0.010596868498627381
2966,175,8,Estimate,0.09622202313090207,0.009928863127687978
2967,175,9,Estimate,0.08610305951723182,0.008544809650777935
2968,175,10,Estimate,0.07514612717801832,0.007100877354988741
2969,175,11,Estimate,0.06667740618060741,0.004503667796401748
2970,175,12,Estimate,0.060240189525420186,0.0024961658604462033
2971,175,13,Estimate,,
2972,175,14,Estimate,,
2973,175,15,Estimate,,
2974,175,16,Estimate,,
2975,176,0,Estimate,-0.0008518749419161262,-4.836776354367577e-05
2976,176,1,Estimate,0.007956515395994452,0.00021022769377482473
2977,176,2,Estimate,0.022371404139222388,0.0007275362190699839
2978,176,3,Estimate,0.042482600328108015,0.0016756151090312663
2979,176,4,Estimate,0.06501658539373306,0.0035567401994618954
2980,176,5,Estimate,0.08374642680155324,0.0063708452208954686
2981,176,6,Estimate,0.09532654698199314,0.009058158611240727
2982,176,7,Estimate,0.09894166481233597,0.010338178147283791
2983,176,8,Estimate,0.0949307803650383,0.009714018529778679
2984,176,9,Estimate,0.08494970785236171,0.008384272590003109
2985,176,10,Estimate,0.07410882903017245,0.006972845416022899
2986,176,11,Estimate,0.06573421634886804,0.004408905288889782
2987,176,12,Estimate,0.059415627059854474,0.0024597449856362417
2988,176,13,Estimate,,
2989,176,14,Estimate,,
2990,176,15,Estimate,,
2991,176,16,Estimate,,
2992,177,0,Estimate,-0.0008675104957218347,-4.828063558269811e-05
2993,177,1,Estimate,0.007824976671758146,0.00021459969855939105
2994,177,2,Estimate,0.0220220868379666,0.000728662006832473
2995,177,3,Estimate,0.04184084225087789,0.0016443060907193544
2996,177,4,Estimate,0.06407986263768191,0.0034608473677758835
2997,177,5,Estimate,0.08256453474167015,0.006198436957286022
2998,177,6,Estimate,0.09397945360038996,0.008817782808460756
2999,177,7,Estimate,0.0975537502425673,0.010079036763645492
3000,177,8,Estimate,0.09362992241947474,0.009499844473386681
3001,177,9,Estimate,0.08378984608577081,0.008225837930211949
3002,177,10,Estimate,0.0730645520586755,0.006847006842918065
3003,177,11,Estimate,0.06478039314380106,0.004315247605725398
3004,177,12,Estimate,0.05857620092412236,0.0024224074098275422
3005,177,13,Estimate,,
3006,177,14,Estimate,,
3007,177,15,Estimate,,
3008,177,16,Estimate,,
3009,178,0,Estimate,-0.0008838601317046573,-4.82001058768414e-05
3010,178,1,Estimate,0.007692156682433007,0.00021933166279947675
3011,178,2,Estimate,0.02167081276575567,0.0007308209006829188
3012,178,3,Estimate,0.041195945075675935,0.0016144344806254215
3013,178,4,Estimate,0.06313739645341339,0.0033658926963829132
3014,178,5,Estimate,0.08137172475465548,0.006026028565465044
3015,178,6,Estimate,0.09261698318806409,0.008576947086388204
3016,178,7,Estimate,0.0961516943830824,0.009819597120506753
3017,178,8,Estimate,0.09231900283810271,0.009286449895041942
3018,178,9,Estimate,0.08262306338243794,0.008069526405845599
3019,178,10,Estimate,0.0720129937394019,0.006723364761204469
3020,178,11,Estimate,0.06381576757126935,0.004222699618745215
3021,178,12,Estimate,0.057721832129032036,0.0023841031964237066
3022,178,13,Estimate,,
3023,178,14,Estimate,,
3024,178,15,Estimate,,
3025,178,16,Estimate,,
3026,179,0,Estimate,-0.0009009300194034617,-4.812309924859209e-05
3027,179,1,Estimate,0.007558023749520659,0.00022442079196611673
3028,179,2,Estimate,0.02131752807170424,0.0007340013949047452
3029,179,3,Estimate,0.040547784541561945,0.0015859867152399603
3030,179,4,Estimate,0.06218891527610914,0.003271874877581831
3031,179,5,Estimate,0.08016759709109805,0.005853645486397608
3032,179,6,Estimate,0.0912387031453776,0.008335739917285197
3033,179,7,Estimate,0.0947350663435284,0.009560010185916946
3034,179,8,Estimate,0.0909975701477946,0.009073940396282095
3035,179,9,Estimate,0.08144894349580015,0.007915354251951815
3036,179,10,Estimate,0.07095385227239784,0.006601917668958611
3037,179,11,Estimate,0.06284017865972712,0.004131263230380384
3038,179,12,Estimate,0.05685245241052363,0.0023447842743531057
3039,179,13,Estimate,,
3040,179,14,Estimate,,
3041,179,15,Estimate,,
3042,179,16,Estimate,,
3043,180,0,Estimate,-0.0009187274446657404,-4.80465810228871e-05
3044,180,1,Estimate,0.007422545110650539,0.00022986367066386482
3045,180,2,Estimate,0.0209621780975313,0.0007381904162917401
3046,180,3,Estimate,0.03989623743031609,0.0015589470367577596
3047,180,4,Estimate,0.06123415219595264,0.003178790767164244
3048,180,5,Estimate,0.07895176277474009,0.0056813124096394135
3049,180,6,Estimate,0.08984419388196135,0.008094249061849237
3050,180,7,Estimate,0.09330343949381618,0.009300424761203586
3051,180,8,Estimate,0.0896651682208883,0.008862417853437197
3052,180,9,Estimate,0.08026706501148903,0.00776333297775598
3053,180,10,Estimate,0.06988682645253973,0.006482659261349791
3054,180,11,Estimate,0.06185347287031126,0.0040409372704482095
3055,180,12,Estimate,0.05596800337405219,0.0023044044886825184
3056,180,13,Estimate,,
3057,180,14,Estimate,,
3058,180,15,Estimate,,
3059,180,16,Estimate,,
3060,181,0,Estimate,-0.0009372607956953299,-4.7967574186360435e-05
3061,181,1,Estimate,0.007285686931606592,0.00023565625083149096
3062,181,2,Estimate,0.02060470720409163,0.000743373318813457
3063,181,3,Estimate,0.03924118124175348,0.0015332975143176229
3064,181,4,Estimate,0.06027284477347543,0.0030866354469108286
3065,181,5,Estimate,0.07772384367567652,0.005509053330617246
3066,181,6,Estimate,0.08843304906174912,0.00785256147609491
3067,181,7,Estimate,0.09185639177905384,0.009040987130484958
3068,181,8,Estimate,0.08832133664880809,0.008651980043609397
3069,181,9,Estimate,0.07907700159716044,0.007613469155492145
3070,181,10,Estimate,0.06881161553769857,0.0063655782713645265
3071,181,11,Estimate,0.060855503504796224,0.003951717409460873
3072,181,12,Estimate,0.05506843564831262,0.0022629196526328865
3073,181,13,Estimate,,
3074,181,14,Estimate,,
3075,181,15,Estimate,,
3076,181,16,Estimate,,
3077,182,0,Estimate,-0.0009565395403599694,-4.788317632649646e-05
3078,182,1,Estimate,0.007147414328939073,0.00024179384066004892
3079,182,2,Estimate,0.020245058609933867,0.0007495338804779706
3080,182,3,Estimate,0.03858249386939435,0.001509018070360972
3081,182,4,Estimate,0.059304734833346036,0.0029954022941297426
3082,182,5,Estimate,0.07648347254493884,0.005336891612763899
3083,182,6,Estimate,0.08700487581267813,0.007610763222851373
3084,182,7,Estimate,0.09039350602499928,0.008781840722113996
3085,182,8,Estimate,0.08696561112513869,0.008442720287720178
3086,182,9,Estimate,0.07787832225775719,0.007465764225077655
3087,182,10,Estimate,0.06772791911550813,0.006250658327085097
3088,182,11,Estimate,0.059846130114293454,0.003863596088290449
3089,182,12,Estimate,0.05415370805189409,0.0022202876005095514
3090,182,13,Estimate,,
3091,182,14,Estimate,,
3092,182,15,Estimate,,
3093,182,16,Estimate,,
3094,183,0,Estimate,-0.0009765741950281703,-4.779057627777054e-05
3095,183,1,Estimate,0.007007691402659117,0.00024827109423852426
3096,183,2,Estimate,0.01988317424206124,0.0007566543023046537
3097,183,3,Estimate,0.037920053277419374,0.0014860865117654473
3098,183,4,Estimate,0.05832956823707258,0.002905083057515676
3099,183,5,Estimate,0.07523029300985622,0.005164850053641695
3100,183,6,Estimate,0.08555929489944304,0.007368939387408373
3101,183,7,Estimate,0.08891437023218936,0.00852312578249959
3102,183,8,Estimate,0.08559752383654477,0.008234727111451314
3103,183,9,Estimate,0.07667059159563104,0.007320214315157203
3104,183,10,Estimate,0.06663543696989747,0.006137877825829234
3105,183,11,Estimate,0.058825217911545956,0.003776562463959713
3106,183,12,Estimate,0.053223786776316256,0.0021764682410799043
3107,183,13,Estimate,,
3108,183,14,Estimate,,
3109,183,15,Estimate,,
3110,183,16,Estimate,,
3111,184,0,Estimate,-0.0009973762852525778,-4.7687070405203036e-05
3112,184,1,Estimate,0.0068664812785029315,0.0002550820019403808
3113,184,2,Estimate,0.01951899459907434,0.0007647152093254453
3114,184,3,Estimate,0.037253737179945165,0.001464478565407324
3115,184,4,Estimate,0.05734709463538816,0.002815667938604266
3116,184,5,Estimate,0.07396395952993343,0.004992950954205822
3117,184,6,Estimate,0.0840959408580026,0.007127173996883158
3118,184,7,Estimate,0.08741857785707521,0.008264979062750293
3119,184,8,Estimate,0.0842166038600145,0.008028083924854814
3120,184,9,Estimate,0.07545337007500492,0.007176810080978708
3121,184,10,Estimate,0.06553386894857288,0.006027209825386063
3122,184,11,Estimate,0.05779263718961182,0.0036906023712606063
3123,184,12,Estimate,0.052278644588753254,0.002131423610950443
3124,184,13,Estimate,,
3125,184,14,Estimate,,
3126,184,15,Estimate,,
3127,184,16,Estimate,,
3128,185,0,Estimate,-0.001018958298660172,-4.757007845948157e-05
3129,185,1,Estimate,0.0067237461592394585,0.00026221988156725876
3130,185,2,Estimate,0.019152458626879768,0.0007736956535390417
3131,185,3,Estimate,0.03658342272376984,0.0014441679178067758
3132,185,4,Estimate,0.056357067201348435,0.002727145678094985
3133,185,5,Estimate,0.07268413731334893,0.004821216190382016
3134,185,6,Estimate,0.08261446209085305,0.006885549942919613
3135,185,7,Estimate,0.08590572807868409,0.008007533518581219
3136,185,8,Estimate,0.08282237756499798,0.00782286872135261
3137,185,9,Estimate,0.0742262142903322,0.007035536559501594
3138,185,10,Estimate,0.06442291483267429,0.005918621952514279
3139,185,11,Estimate,0.05674826274968874,0.00360569829984028
3140,185,12,Estimate,0.05131826005758313,0.002085117927512411
3141,185,13,Estimate,,
3142,185,14,Estimate,,
3143,185,15,Estimate,,
3144,185,16,Estimate,,
3145,186,0,Estimate,-0.0010413336304515464,-4.7437158941817315e-05
3146,186,1,Estimate,0.006579447384483553,0.00026967737026838633
3147,186,2,Estimate,0.018783503607146142,0.0007835731187482059
3148,186,3,Estimate,0.03590898617581651,0.0014251262585105813
3149,186,4,Estimate,0.055359242345428016,0.0026395036463181458
3150,186,5,Estimate,0.07139050219454333,0.004649667286161618
3151,186,6,Estimate,0.08111452092240863,0.006644148907372475
3152,186,7,Estimate,0.08437542604954044,0.0077509180239212815
3153,186,8,Estimate,0.0814143690191032,0.0076191537967871086
3154,186,9,Estimate,0.07298867723818304,0.006896373042073761
3155,186,10,Estimate,0.06330227420986499,0.005812076328800751
3156,186,11,Estimate,0.055691973340740365,0.003521829386333153
3157,186,12,Estimate,0.050342616803736286,0.002037517641041522
3158,186,13,Estimate,,
3159,186,14,Estimate,,
3160,186,15,Estimate,,
3161,186,16,Estimate,,
3162,187,0,Estimate,-0.0010645165219500935,-4.728602392096477e-05
3163,187,1,Estimate,0.006433545498466335,0.00027744641725635017
3164,187,2,Estimate,0.01841206505868009,0.000794323527216003
3165,187,3,Estimate,0.03523030261658856,0.00140732332687001
3166,187,4,Estimate,0.054353379414149375,0.002552727937128308
3167,187,5,Estimate,0.07008274047369517,0.00447832548744522
3168,187,6,Estimate,0.07959579361414428,0.006403051290669417
3169,187,7,Estimate,0.08282728312975128,0.007495257098642538
3170,187,8,Estimate,0.0799921003961163,0.0074170054891218445
3171,187,9,Estimate,0.07174030859233811,0.0067592929649464804
3172,187,10,Estimate,0.06217164635209988,0.005707529513907018
3173,187,11,Estimate,0.0546236511135094,0.00343897142106247
3174,187,12,Estimate,0.04935170278062292,0.001988591485551218
3175,187,13,Estimate,,
3176,187,14,Estimate,,
3177,187,15,Estimate,,
3178,187,16,Estimate,,
3179,188,0,Estimate,-0.0010885219926771005,-4.711455324928756e-05
3180,188,1,Estimate,0.006286000325201755,0.000285518277341507
3181,188,2,Estimate,0.018038076651883655,0.0008059212480823781
3182,188,3,Estimate,0.03454724564100829,0.0013907269618756188
3183,188,4,Estimate,0.053339240373992514,0.002466803464515808
3184,188,5,Estimate,0.0687605487192297,0.004307211835901883
3185,188,6,Estimate,0.07805797033947756,0.006162336142585835
3186,188,7,Estimate,0.08126091710340158,0.00724067065082561
3187,188,8,Estimate,0.07855509238521698,0.0072164839393258845
3188,188,9,Estimate,0.07048065498185242,0.006624263817832919
3189,188,10,Estimate,0.06103073009935646,0.005604932466168462
3190,188,11,Estimate,0.05354318109139443,0.0033570968687820046
3191,188,12,Estimate,0.04834550958522449,0.0019383105280120884
3192,188,13,Estimate,,
3193,188,14,Estimate,,
3194,188,15,Estimate,,
3195,188,16,Estimate,,
3196,189,0,Estimate,-0.0011133657664600068,-4.692080812937554e-05
3197,189,1,Estimate,0.006136771050479838,0.00029388350530864393
3198,189,2,Estimate,0.017661470136430133,0.0008183391074877456
3199,189,3,Estimate,0.033859687068055803,0.001375303154716314
3200,189,4,Estimate,0.05231658948254283,0.0023817140612418363
3201,189,5,Estimate,0.06742363353481527,0.0041363472421467795
3202,189,6,Estimate,0.07650075511869538,0.005922081095209189
3203,189,7,Estimate,0.07967595237658505,0.006987273733953008
3204,189,8,Estimate,0.07710286460037415,0.007017642873907107
3205,189,9,Estimate,0.06920926027190173,0.0064912470706480945
3206,189,10,Estimate,0.059879223750576215,0.005504230520443371
3207,189,11,Estimate,0.052450450660553996,0.0032761749028812023
3208,189,12,Estimate,0.04732403180273768,0.001886648215562682
3209,189,13,Estimate,,
3210,189,14,Estimate,,
3211,189,15,Estimate,,
3212,189,16,Estimate,,
3213,190,0,Estimate,-0.0011390641921095008,-4.670304398738403e-05
3214,190,1,Estimate,0.005985816310108106,0.0003025319511603241
3215,190,2,Estimate,0.017282175282280328,0.0008315484003555238
3216,190,3,Estimate,0.033167496660657825,0.0013610161037372946
3217,190,4,Estimate,0.05128519294900471,0.0022974425788187397
3218,190,5,Estimate,0.06607171129261627,0.003965752557581089
3219,190,6,Estimate,0.07492386571452048,0.005682362297907564
3220,190,7,Estimate,0.07807202015663414,0.006735176319406346
3221,190,8,Estimate,0.07563493598897904,0.006820529409484425
3222,190,9,Estimate,0.06792566584728257,0.006360198118502541
3223,190,10,Estimate,0.058716824963066336,0.00540536338304884
3224,190,11,Estimate,0.05134534908147808,0.003196171452434347
3225,190,12,Estimate,0.046287266386928864,0.0018335804203471141
3226,190,13,Estimate,,
3227,190,14,Estimate,,
3228,190,15,Estimate,,
3229,190,16,Estimate,,
3230,191,0,Estimate,-0.001165634159224912,-4.645972261403805e-05
3231,191,1,Estimate,0.005833094283814615,0.0003114527562521581
3232,191,2,Estimate,0.016900119834125975,0.0008455189037906318
3233,191,3,Estimate,0.032470541857285845,0.0013478282714797893
3234,191,4,Estimate,0.05024481858638765,0.002213970988178611
3235,191,5,Estimate,0.06470450783482914,0.0037954486442781806
3236,191,6,Estimate,0.07332703348923483,0.005443254354159992
3237,191,7,Estimate,0.07644875861227626,0.006484483084613215
3238,191,8,Estimate,0.07415082523894209,0.006625183879721973
3239,191,9,Estimate,0.06662941089849339,0.006231066244956785
3240,191,10,Estimate,0.0575432306615895,0.005308265143560723
3241,191,11,Estimate,0.050227767024116826,0.0031170492614348913
3242,191,12,Estimate,0.045235212078146056,0.0017790854816262926
3243,191,13,Estimate,,
3244,191,14,Estimate,,
3245,191,15,Estimate,,
3246,191,16,Estimate,,
3247,192,0,Estimate,-0.0011930930097057305,-4.618952353900422e-05
3248,192,1,Estimate,0.005678562794220365,0.00032063435034533475
3249,192,2,Estimate,0.016515229479321245,0.0008602188920556132
3250,192,3,Estimate,0.03176868751673618,0.0013357004434959806
3251,192,4,Estimate,0.049195235457777924,0.002131280480394797
3252,192,5,Estimate,0.06332175814582598,0.003625456442347651
3253,192,6,Estimate,0.07171000322455227,0.0052048302601418826
3254,192,7,Estimate,0.07480581301469351,0.006235293217168155
3255,192,8,Estimate,0.07265005118351586,0.0064316396848646705
3256,192,9,Estimate,0.06532003271037932,0.006103794603479553
3257,192,10,Estimate,0.05635813695831791,0.00521286430319664
3258,192,11,Estimate,0.049097596128530215,0.003038767959524894
3259,192,12,Estimate,0.04416786886070631,0.0017231442448200946
3260,192,13,Estimate,,
3261,192,14,Estimate,,
3262,192,15,Estimate,,
3263,192,16,Estimate,,
3264,193,0,Estimate,-0.0012214584455643262,-4.589135460900948e-05
3265,193,1,Estimate,0.0055221794102838905,0.00033006444960186174
3266,193,2,Estimate,0.016127427829319852,0.0008756151530907035
3267,193,3,Estimate,0.03106179567753194,0.0013245917886429797
3268,193,4,Estimate,0.048136213519247587,0.0020493515668489567
3269,193,5,Estimate,0.0619232059974107,0.0034557970342503543
3270,193,6,Estimate,0.07007253290570202,0.004967161344994811
3271,193,7,Estimate,0.07314283585961717,0.005987700235215877
3272,193,8,Estimate,0.07113213320327617,0.0062399231640450125
3273,193,9,Estimate,0.06399706695335973,0.005978320216988753
3274,193,10,Estimate,0.055161239084798086,0.005119083819448221
3275,193,11,Estimate,0.04795472859282587,0.002961284143498157
3276,193,12,Estimate,0.04308523746114016,0.0016657400971484264
3277,193,13,Estimate,,
3278,193,14,Estimate,,
3279,193,15,Estimate,,
3280,193,16,Estimate,,
3281,194,0,Estimate,-0.0012507484336440047,-4.556436174480316e-05
3282,194,1,Estimate,0.005363901554619599,0.0003397300555475829
3283,194,2,Estimate,0.01573663641460847,0.000891673006548576
3284,194,3,Estimate,0.030349725333369364,0.0013144599205726557
3285,194,4,Estimate,0.04706752326201421,0.0019681641782639987
3286,194,5,Estimate,0.06050860356996768,0.003286491705590846
3287,194,6,Estimate,0.06841439347146032,0.004730317212747808
3288,194,7,Estimate,0.07145948697079955,0.005741791824353834
3289,194,8,Estimate,0.0695965916247413,0.006050053490447127
3290,194,9,Estimate,0.06266004797729782,0.005854573995292417
3291,194,10,Estimate,0.05395223133702632,0.005026841166578764
3292,194,11,Estimate,0.04679905679002863,0.002884551468836041
3293,194,12,Estimate,0.0419873188885246,0.0016068589995493628
3294,194,13,Estimate,,
3295,194,14,Estimate,,
3296,194,15,Estimate,,
3297,194,16,Estimate,,
3298,195,0,Estimate,-0.0012809811078544383,-4.520793785654286e-05
3299,195,1,Estimate,0.005203686614088544,0.00034961745502748914
3300,195,2,Estimate,0.015342774693073685,0.0009083563233183461
3301,195,3,Estimate,0.02963233222598356,0.0013052609601473838
3302,195,4,Estimate,0.045988935356536684,0.0018876977620552989
3303,195,5,Estimate,0.059077711052399076,0.003117562001955875
3304,195,6,Estimate,0.0667353685320931,0.00449436568588635
3305,195,7,Estimate,0.06975543358537183,0.005497649691272248
3306,195,8,Estimate,0.06804294811524497,0.005862042589340029
3307,195,9,Estimate,0.06130850910812316,0.005732480770188886
3308,195,10,Estimate,0.05273080703464794,0.004936048411552772
3309,195,11,Estimate,0.045630472915312935,0.0028085207505140243
3310,195,12,Estimate,0.04087411401793184,0.0015464895145669664
3311,195,13,Estimate,,
3312,195,14,Estimate,,
3313,195,15,Estimate,,
3314,195,16,Estimate,,
3315,196,0,Estimate,-0.001312174669538431,-4.4821730901670333e-05
3316,196,1,Estimate,0.005041492053063704,0.0003597122211769615
3317,196,2,Estimate,0.014945760071702542,0.0009256275465172436
3318,196,3,Estimate,0.0289094686567466,0.0012969495985261487
3319,196,4,Estimate,0.04490022030126761,0.0018079313774865568
3320,196,5,Estimate,0.05763029622396294,0.0029490297814233376
3321,196,6,Estimate,0.06503525405737716,0.004259372750595535
3322,196,7,Estimate,0.06803035042178734,0.005255349434313745
3323,196,8,Estimate,0.06647072607376292,0.0056758950789131905
3324,196,9,Estimate,0.05994198294732575,0.005611959347925656
3325,196,10,Estimate,0.05149665849526044,0.0048466123049234425
3326,196,11,Estimate,0.044448868664867726,0.002733140072305715
3327,196,12,Estimate,0.03974562321772455,0.0014846228299107561
3328,196,13,Estimate,,
3329,196,14,Estimate,,
3330,196,15,Estimate,,
3331,196,16,Estimate,,
3332,197,0,Estimate,-0.0013443472865811684,-4.4405651073579306e-05
3333,197,1,Estimate,0.004877275528774428,0.00036999921543139395
3334,197,2,Estimate,0.014545507941471941,0.0009434477139318617
3335,197,3,Estimate,0.028180983318246932,0.0012894791606808574
3336,197,4,Estimate,0.0438011480787766,0.0017288437881513847
3337,197,5,Estimate,0.05616613402119589,0.0027809172624097176
3338,197,6,Estimate,0.06331385803710725,0.004025402503734941
3339,197,7,Estimate,0.06628391973115724,0.0050149604310856175
3340,197,8,Estimate,0.06487945101746798,0.00549160823376838
3341,197,9,Estimate,0.05856000167448277,0.005492922578663262
3342,197,10,Estimate,0.050249477024692714,0.004758434386161151
3343,197,11,Estimate,0.043254134947471566,0.00265835490380301
3344,197,12,Estimate,0.038601846021246625,0.001421252777407244
3345,197,13,Estimate,,
3346,197,14,Estimate,,
3347,197,15,Estimate,,
3348,197,16,Estimate,,
3349,198,0,Estimate,-0.0013775169918690841,-4.3959877113475096e-05
3350,198,1,Estimate,0.004710995008140152,0.0003804625905954364
3351,198,2,Estimate,0.014141931725235622,0.000961776481893768
3352,198,3,Estimate,0.027446721147011046,0.0012828016691185588
3353,198,4,Estimate,0.042691487821964226,0.0016504135513403912
3354,198,5,Estimate,0.05468500609324293,0.0026132470665784593
3355,198,6,Estimate,0.061571000116609806,0.0037925171016214856
3356,198,7,Estimate,0.06451583133300064,0.00477654574322378
3357,198,8,Estimate,0.06326865096389686,0.00530917197084869
3358,198,9,Estimate,0.057162097352985546,0.005375277442537002
3359,198,10,Estimate,0.04898895292407344,0.004671411102871845
3360,198,11,Estimate,0.042046161629669516,0.0025841082243680596
3361,198,12,Estimate,0.0374427808431691,0.0013563758470762888
3362,198,13,Estimate,,
3363,198,14,Estimate,,
3364,198,15,Estimate,,
3365,198,16,Estimate,,
3366,199,0,Estimate,-0.0014117015816933432,-4.348486174175928e-05
3367,199,1,Estimate,0.004542608885513024,0.00039108579499131844
3368,199,2,Estimate,0.013734942938362915,0.0009805721505770327
3369,199,3,Estimate,0.026706523198436263,0.0012768679076018766
3370,199,4,Estimate,0.04157100749302384,0.0015726191038908331
3371,199,5,Estimate,0.053186700348951545,0.002446042256577139
3372,199,6,Estimate,0.05980651120998606,0.003560776710723488
3373,199,7,Estimate,0.06272578263647684,0.004540162038350322
3374,199,8,Estimate,0.061637856808665265,0.005128568857508252
3375,199,9,Estimate,0.0557478022391589,0.005258925151861098
3376,199,10,Estimate,0.04771477551439367,0.004585433943319899
3377,199,11,Estimate,0.04082483731524119,0.002510340653234364
3378,199,12,Estimate,0.03626842474054419,0.0012899911960849715
3379,199,13,Estimate,,
3380,199,14,Estimate,,
3381,199,15,Estimate,,
3382,199,16,Estimate,,
3383,200,0,Estimate,-0.0014469185146806561,-4.298133620897139e-05
3384,200,1,Estimate,0.004372076100756549,0.00040185157770400567
3385,200,2,Estimate,0.013324451261850792,0.0009997916907075392
3386,200,3,Estimate,0.025960226544905023,0.0012716274846770062
3387,200,4,Estimate,0.040439473577760544,0.0014954388441567215
3388,200,5,Estimate,0.05167101049915143,0.002279326368422848
3389,200,6,Estimate,0.05802023309390244,0.003330239460385326
3390,200,7,Estimate,0.060913478648363356,0.004305859529230318
3391,200,8,Estimate,0.0599866026987495,0.004949774141354827
3392,200,9,Estimate,0.054316649094963865,0.005143761268972937
3393,200,10,Estimate,0.046426633179199435,0.0045003895816434596
3394,200,11,Estimate,0.03959004915947178,0.002436990584981623
3395,200,12,Estimate,0.035078773218383354,0.0012221006523505144
3396,200,13,Estimate,,
3397,200,14,Estimate,,
3398,200,15,Estimate,,
3399,200,16,Estimate,,
3400,201,0,Estimate,-0.0014831848118166211,-4.245031396980923e-05
3401,201,1,Estimate,0.004199356257103498,0.0004127419949388856
3402,201,2,Estimate,0.012910364627569611,0.0010193907716759343
3403,201,3,Estimate,0.025207664197924272,0.0012670288968355224
3404,201,4,Estimate,0.039296650797787096,0.0014188512097773284
3405,201,5,Estimate,0.050137735597525705,0.002113123438400369
3406,201,6,Estimate,0.05621201798485534,0.0031009613977188177
3407,201,7,Estimate,0.05907863196907204,0.00407368193007654
3408,201,8,Estimate,0.05831442640143364,0.004772755801429678
3409,201,9,Estimate,0.05286817150447197,0.0050296758391715915
3410,201,10,Estimate,0.045124213425919414,0.004416160035122394
3411,201,11,Estimate,0.03834168271853042,0.0023639943296188902
3412,201,12,Estimate,0.033873820079343836,0.0011527087125846945
3413,201,13,Estimate,,
3414,201,14,Estimate,,
3415,201,15,Estimate,,
3416,201,16,Estimate,,
3417,202,0,Estimate,-0.0015205169581059485,-4.189309348701729e-05
3418,202,1,Estimate,0.004024409738247909,0.0004237384175054589
3419,202,2,Estimate,0.012492589315265652,0.0010393237910471759
3420,202,3,Estimate,0.02444866505503732,0.0012630195911542527
3421,202,4,Estimate,0.038142301842996496,0.001342834750962592
3422,202,5,Estimate,0.04858667958347728,0.0019474580243849491
3423,202,6,Estimate,0.054381728102899464,0.0028729964448084987
3424,202,7,Estimate,0.05722096277812998,0.003843666429907717
